# g,r,e,s,t,l,o
2.719047519338883667e+00,-3.053162407256748700e-01,1.199169894429495731e+00,1.173421049451287335e+00,1.174273919608729955e+00,1.277688496626420811e+00,9.673120003295394564e-01
-6.489204393635945589e-01,1.039730504590447024e+00,1.565209216558555994e-01,1.244709854440382568e-01,-2.326025381909524459e-02,8.319625852376894004e-01,2.848641612683566193e-01
7.991440442829526869e-02,-1.239587416498702632e+00,-6.058814459746497683e-01,-5.535864956386710167e-01,-4.651389373537267447e-01,-3.731331084660077790e-01,-4.166713072883599933e-01
-3.666483061757205286e-01,5.542712243320222498e-01,6.349481886953814436e-02,7.117691183922918441e-01,6.100116994235991186e-01,-1.506528439783247464e+00,5.810518488326772701e-02
3.743606683519746792e-01,-1.566272352846348470e+00,-6.890671516260942209e-01,2.580499099979208233e-01,-1.498667912114116374e-01,2.637841907044984779e+00,7.827014056971890454e-01
1.485559885326652285e+00,-1.612991528412918596e+00,1.860119213729978516e-02,-2.686113697850550874e+00,-1.448156595086632636e+00,-9.793049036363735693e-01,-1.680210434657883001e+00
1.152650897418306508e+00,-3.167479107151544238e+00,-8.994614049489826346e-01,-1.820160683010532576e+00,-1.344524573911730858e+00,-2.642202283325989498e-01,-1.118751117729885003e+00
1.382759876803277388e+00,-4.034656847443475192e-01,4.181191117260715240e-01,-7.678979809427959324e-01,-1.632617285232795812e-01,-6.056724231767146582e-01,-4.224140162556868638e-01
5.719109055520161800e-01,1.614104136103811538e+00,1.187078907478423595e+00,-3.741017073926338754e-01,3.545001609589710223e-01,-6.815023486433963162e-01,-3.210750477929359414e-01
-7.812667451015550268e-01,1.731729390170227312e+00,3.975500743499170708e-01,-2.504103958066156155e-01,5.849143879047302708e-02,-2.079392884866309021e+00,-7.507420565263890344e-01
-1.269686903236889375e+00,1.244005901878254272e-01,-4.847401343278386343e-01,1.485483749710543089e+00,5.036811780037490083e-01,-3.745706955712348185e-02,7.628581106859481098e-01
6.800762121435476038e-02,-3.327699753620267376e-01,-1.968973119509218050e-01,-6.484743055538182144e-02,-2.882018735724118930e-01,1.177231622323485105e+00,3.044721497380618591e-01
6.691648613821568614e-02,6.252908988138429214e-01,4.093299127435383600e-01,1.222534514211467832e-01,2.831895208063804348e-01,1.031134763370150198e+00,2.822113318986581021e-01
-2.058954654056769140e+00,6.372339014679279101e-01,-5.408920104669978635e-01,-5.378151663218108114e-01,-4.978895857230985489e-01,-3.048483373192551471e-01,-3.544386200249895480e-01
2.579905368002790023e-01,2.403947182271617619e-02,1.885604098429875530e-01,-4.078689627572255061e-01,-4.569858538238079360e-02,-4.075360073892971280e-01,-3.570104129362358103e-01
-2.760547025353871642e-01,4.708900901503905723e-01,1.900817092713780188e-02,-8.697948257767286195e-01,-4.271116393001434530e-01,-4.743676334281278217e-01,-5.340297997672961428e-01
1.127641397506064624e+00,3.607504978983842037e-01,6.063423801909220145e-01,9.418411617819142378e-01,9.667861865404163701e-01,1.339139386944134591e+00,7.852938602754985231e-01
4.371225156385625255e-01,5.393492525374135038e-01,3.186758962054996314e-01,-3.887522171841504837e-01,-5.402479234504627137e-02,1.208829683460346249e+00,2.182640065272484220e-02
7.597077516584812562e-01,-3.139658841774755627e-01,3.641886282878047387e-01,-1.312901236897120238e+00,-3.491660242688389149e-01,-7.402016732395116927e-01,-8.943654561236314970e-01
2.207143903017548536e-01,1.499813262820248960e+00,8.498556810007953377e-01,1.936217236541231346e+00,1.436547169095341747e+00,-7.283251860243211695e-01,6.314074188131133525e-01
3.609136006394250140e-01,-5.819523552001245603e-01,-2.387853241796696613e-01,1.105763977198138681e+00,3.980947784369259224e-01,-7.739793515498265553e-01,2.882286367898752588e-01
1.549207700251098663e+00,-3.116075091416843912e-01,7.148210107363714982e-01,-5.303093712923893088e-01,4.643563099716657705e-02,-2.752254432760932734e-01,-3.913011454263122246e-01
4.970971525951265457e-01,-1.087543454175873947e+00,-1.807404776136359303e-01,-5.345228403147296303e-01,-2.304280025827932232e-01,1.301525627242767769e+00,1.801788098376522207e-01
2.122740608738753920e+00,1.752834248937444050e-01,1.027628753830707620e+00,9.517055630505243391e-01,1.143612682970437611e+00,2.875835809391003584e-01,4.768522184238538908e-01
7.376006859502529656e-01,2.448609982849533129e+00,1.553113889554812665e+00,-2.005219523333020337e+00,-3.138706913682701716e-01,-5.481849339174402758e-01,-1.282605082652925388e+00
-7.979428139651114638e-01,3.859852501251899159e-01,-1.367721013038344924e-01,1.417561184898972204e-01,-2.084429514218742729e-02,2.296384136454975522e+00,7.559326160287870300e-01
-2.123027232911724571e+00,1.905347074853690703e+00,4.554230809356413223e-02,-2.228998037457505244e-01,-1.860418426907968215e-01,4.599933674008022805e-02,-7.652916992416644582e-02
-1.320484595468648381e+00,-7.722369195082230409e-01,-1.014643973557418644e+00,-5.953686434154018547e-01,-8.039015166843167526e-01,7.709507182921871982e-01,-2.359687221948638114e-01
5.355139334484065872e-01,-1.260063047409547332e+00,-4.154531501857254838e-01,1.358418303974756158e+00,4.245895550359026771e-01,-2.060105536230592893e+00,2.292812132172452610e-01
-4.084541468083640603e-01,6.617697016640864405e-01,1.501457546502691087e-01,2.029932302791608301e+00,1.048400047309579808e+00,3.682879515142902793e-01,1.123446783891592249e+00
-1.399004809105701241e+00,7.459655260593442971e-01,-4.520054513304526678e-01,-2.252743805832674584e-01,-4.401648488395453751e-01,-9.583394484915030986e-01,-4.370217331510826142e-01
1.024380345631639155e+00,3.929506088298845290e-01,8.271314117536043842e-01,8.230651557751754721e-01,7.849372349533252358e-01,-9.307614628031383175e-01,2.471970778623807652e-01
1.386568773393880738e+00,5.812346394011344564e-02,7.375963134550717060e-01,1.507708507883480875e+00,1.044954185134470359e+00,3.475033899325779552e-01,7.401436808358676789e-01
8.001032877127182141e-01,-1.713587442068981614e+00,-3.934667177155168893e-01,-2.319445037128767595e+00,-1.485565461076194360e+00,2.171210408133605885e-01,-1.116807985202956877e+00
4.688523081374273982e-01,4.505505586312731348e-01,4.449305008571267650e-01,-9.152677496190965156e-01,-2.506658326471142839e-01,1.294653239502562281e+00,-1.973521851631374613e-01
-8.803199873504238271e-01,-1.365642817065207515e+00,-1.094621076530160497e+00,1.232634748729141805e+00,1.432944931180583081e-01,1.250920914614958690e+00,9.967306975273384495e-01
-8.936714895343625953e-01,-3.072021254132017987e+00,-2.037370030098534901e+00,9.762071259727418404e-01,-5.050847812618379784e-01,1.383872370220835812e-01,6.434346822333845139e-01
-3.667886345319674307e-02,-7.095262191750725256e-01,-5.489555143345843380e-01,-1.723123213456808411e+00,-1.306412629580939289e+00,1.704299830868419408e+00,-4.568165226334806039e-01
6.356238285148425593e-01,4.217554459572441239e-01,3.862341127927906292e-01,1.638418588294685785e+00,1.082317438121358055e+00,2.047405262286066119e+00,1.172560968178794516e+00
-1.501039933822215344e+00,-8.196011077856717453e-01,-1.293560429775553411e+00,-6.581300866814976391e-01,-9.203997514141138980e-01,3.897232026369258362e-01,-1.754782930766148885e-01
4.893029373094935908e-01,-4.517500488431208105e-01,-7.264740045713856398e-02,-6.761010305623104122e-01,-2.860890199816814028e-01,-1.494837746528116407e+00,-6.703462276344415161e-01
-1.997343981899963206e+00,-2.343603101211697293e-01,-1.019560236616145588e+00,-1.019441695299429185e+00,-1.076905178431620813e+00,-1.543722796804458453e+00,-9.322092491350288945e-01
-3.510199256174348532e-03,-2.203295791555224814e-01,2.404275185074466747e-01,-1.454018256313306667e-01,1.181047552073521134e-01,8.460550037926184430e-01,1.852282842529004436e-01
-2.322419720626031747e+00,1.242580546866052682e+00,-5.565748452452889961e-01,8.634663368986768006e-01,2.585178060370312281e-01,-1.200513184475480166e+00,1.238443985660632185e-01
2.387820987953459817e-01,-1.594397125493055789e+00,-7.880828852915509053e-01,5.796679668326872870e-01,-8.928820901723016901e-02,-1.968528607330126690e+00,-2.265335485975684682e-01
4.893774309529194122e-01,-1.218692133724927240e+00,-2.507451976839089047e-01,-1.605374521494835338e-01,-2.452158273234517627e-01,7.837429387805985859e-02,-1.673626946942216587e-01
2.647708953016867928e-01,1.981073161707367636e-01,2.914155009311238942e-01,-2.172408679111510477e-01,2.210339669622349845e-01,-2.321653886662557564e+00,-8.428190106197557263e-01
-1.048195008553994167e+00,-1.659957290287528364e+00,-1.426852287577165868e+00,4.555978054287312951e-01,-5.164071447553792993e-01,-7.049179954434825479e-01,1.815133117586683609e-01
7.811055354323849231e-01,-3.162430015761065749e-01,3.373128695736268279e-01,1.064127781827324259e+00,7.848426299167878817e-01,-1.014362791182517709e+00,1.397822509278354997e-01
-2.391679255751472943e-01,-3.879480538729532246e-02,-2.321155439643463325e-01,-3.213908770311889596e-01,-3.271184704023725187e-01,8.613521618984874006e-01,2.565286662642146664e-01
-8.863627903496149596e-01,-1.939313181267430727e-02,-4.911256770470295296e-01,-8.087549945941735485e-01,-6.689932306625953062e-01,-3.997562974662287050e-01,-4.878084811888175332e-01
-1.583047893962735708e+00,6.316812170910356405e-01,-5.743666594366616529e-01,-9.189514001989486092e-01,-8.096322232553854192e-01,2.394313031315441265e+00,9.393804419316471865e-02
-1.861765356346749334e+00,1.678169506061340188e+00,3.388085086028316817e-02,-1.080540255012453432e+00,-3.764060636836963347e-01,5.062451798250307000e-01,-5.241485108700132400e-01
-1.506656925327401586e+00,-8.008035791633650868e-01,-1.203353516002462209e+00,5.929957942841629359e-01,-2.274282836470278013e-01,-5.920340474004259779e-01,-9.200206523309689688e-03
-1.691983567751887296e+00,-3.090609701504014595e-01,-8.697112602541812176e-01,-9.983446291133560857e-01,-9.686310435414184905e-01,-1.677051244233911664e-01,-5.399204626648871352e-01
3.271783960128604729e-01,-9.530749118757413374e-01,-4.617087337824908877e-01,7.120161346753997034e-01,1.147672875892720434e-01,1.920354828271230441e-01,4.968257156083393244e-01
-8.846866879299981612e-01,-1.423874842227089044e+00,-1.332077862135501389e+00,-2.395368513165854474e-01,-6.304061153329655331e-01,-1.826284318719040289e-01,-1.974116448775054544e-01
8.789302454331665571e-01,-3.485932363435883391e-02,4.329081290138836469e-01,-6.685912896681929229e-01,-2.786262608886609926e-01,1.448838213169167666e-01,-3.414320421713398224e-01
-8.934269045668300491e-01,-5.891912283961113772e-01,-6.839528722763777990e-01,-2.710438941675550328e-01,-4.660773127049943620e-01,2.420041900141571389e+00,4.883577229403475162e-01
2.032709390343181155e-01,1.949288328806501269e+00,1.124163332705479412e+00,5.251092671944207479e-01,7.993437720470840668e-01,-8.870677687853689708e-02,1.471421975265724824e-01
2.470711699988726272e-03,-1.190194723219976380e-01,-1.364932288893961898e-01,-2.587927109320215524e-01,-1.664299949244159027e-01,-1.299875647046774829e-01,-2.180455316376451735e-01
-2.218128134209684243e-01,-6.236250361440240919e-01,-5.649417860772185662e-01,5.502334529776273797e-01,-5.725270632641340368e-02,9.134514370427208041e-01,3.069801624703141218e-01
6.115319208640866977e-01,-1.522652580134180311e-01,2.601415949033579755e-01,4.385696564511744611e-01,2.802059166026301673e-01,-2.454861254431110196e-01,2.456297139503901827e-02
-1.063114950590115376e-01,1.677814898017478296e+00,7.818115199781882074e-01,-1.469159084656205039e+00,-3.939455630048146473e-01,1.735817367717232829e+00,-2.914803451258226041e-01
-4.291032726717687873e-01,2.300125424735059987e-01,1.807470623399740073e-02,-1.283297861227351566e+00,-6.107862049529418913e-01,7.306576859428682846e-01,-6.022598314420968268e-01
9.483595605838512910e-01,1.307891766156388469e+00,1.241195121366809317e+00,7.062246339173893217e-01,8.979521441623758982e-01,-1.607023945152278033e-01,1.968454669919640909e-01
5.338033941696462836e-01,3.408167069911779423e-01,4.687487404610332642e-01,1.064183811767608567e+00,7.940821894993168595e-01,2.029435730867119592e+00,1.098687221994565144e+00
1.398243357895333716e+00,1.529466785622248248e-01,8.609942751704624531e-01,1.540809002355349122e+00,1.262420400339295146e+00,1.743628129186646503e-01,8.935146405307771156e-01
8.260076299294466518e-01,-1.513803943472726621e+00,-1.293027791901010526e-01,1.596752847399833142e+00,6.361419359490675385e-01,1.507746575625609875e+00,1.300788542181134488e+00
5.441528294321916481e-02,1.874249995624250875e+00,1.067429953283733468e+00,-3.561478504411343948e-01,5.329252294219595232e-01,3.869737527159109458e-01,-3.285178641732287019e-01
3.687269804832525866e-01,-1.367654819505476982e-03,7.510028240498198282e-02,1.670843826868151138e+00,8.547809810867916802e-01,-2.596912062150527611e-02,1.019447891031947995e+00
-3.562419132749480855e-01,3.132070783850288143e-01,8.780816513387065814e-03,1.525485241433317540e+00,6.750584688570542280e-01,-1.422316397165919843e+00,2.910099813151184600e-01
2.245665756644590061e-01,-9.883385881092840997e-01,-3.505153321189640736e-01,4.057429647546446916e-02,-2.674146258055590808e-01,6.797860515237861279e-01,2.039808016043190286e-02
1.741943228172292968e-01,9.789348771732615806e-02,1.494204779621556567e-02,-8.508487446441817537e-02,1.513326606595814527e-01,-1.736075503710640400e-01,3.729279071815638780e-03
-1.218173610225496528e+00,1.173983327093616191e+00,6.530541708841833271e-02,-1.513631665254178832e-02,1.897580792912517411e-01,1.454256815797966063e+00,4.467500510353399901e-01
1.180004530152832798e+00,4.803173104913204816e-01,9.542092029614772652e-01,4.855740435976931835e-01,4.984631572126170251e-01,-5.268131014775119247e-01,-3.079632366386397813e-02
4.428501794001983849e-01,-1.533091249659628952e+00,-5.312851920957162299e-01,3.271634332762868302e-01,-3.823348294330294883e-01,-3.656514321466555750e-01,-1.063502800461070541e-02
-1.388272987081861087e+00,1.176938583056202248e+00,-1.531687691959810471e-01,1.061707399677773445e-01,-7.784904165241998686e-02,-3.488559800906717023e-01,2.212739541950781846e-02
-3.209693965818912753e-01,3.140796952397276520e+00,1.410587418645796509e+00,5.755403944950074901e-01,8.702529013320130513e-01,5.370024738647104501e-01,3.094381338178102681e-01
1.622207964517770495e+00,-2.992253267043907816e-01,6.728892981174394716e-01,3.760682064747933873e-01,6.409624184847414474e-01,-4.740380581786584474e-02,2.451262333331098164e-01
-6.399028708348122874e-02,1.994410996760594745e+00,9.439600125173631673e-01,8.578025304699764542e-01,8.804012653207282657e-01,1.326201981646133010e+00,6.976829573944787199e-01
-7.104300271984510806e-02,4.135811199480646932e-02,5.089440374680732904e-02,-6.360415999840183243e-01,-3.974618287788909687e-01,9.333571378839690125e-01,-1.577328333666775384e-01
-2.571968369247309982e-01,7.554978093865913902e-01,5.366161321636082615e-01,-1.914763925863551333e-02,3.338984198695537087e-01,-5.533847249896830522e-01,-1.429593774464354428e-01
2.080383627219066223e-01,4.572361846111145517e-02,2.421162435368884314e-01,-7.775337748294555706e-02,1.094352414492407444e-01,-5.567511511006788538e-01,-2.542858926978672773e-01
-4.347592358105399901e-01,1.097169389841712306e+00,2.615451331325693851e-01,-1.270727333527514658e+00,-4.803804934742423316e-01,-1.228183034945461882e+00,-8.847039237812230894e-01
1.002650053063151470e+00,1.799722330451446251e+00,1.316522609805323540e+00,6.950658656643127209e-01,1.099392340784868249e+00,3.162199540419290827e-02,3.624005150075461645e-01
8.774380218841325574e-01,1.255785372329418781e-01,4.783656061357547951e-01,5.886086499048607257e-01,4.407438137073342310e-01,8.950050422858005783e-01,4.283867439893287443e-01
1.614400334762528866e+00,-1.169776424295202677e+00,1.509767833651513569e-01,-8.100485319880692536e-01,-3.654192471977621981e-01,-4.091209244710909965e-01,-4.912201374912605334e-01
-8.787244818753113806e-01,-1.214697555146848851e+00,-9.761147467982072001e-01,2.908373754186567961e+00,9.391641749009109752e-01,6.320271992502043412e-01,1.659825423114759557e+00
-7.633557096618872606e-01,-1.095661776719326630e+00,-7.469885204998286676e-01,-5.592243434784092138e-01,-5.493312809671464514e-01,4.323350442890828149e-01,-2.309264427478743831e-01
-1.039321868322956144e+00,6.318078469887812298e-01,-9.955606083401453976e-02,3.401320860538237234e-02,-1.777824767957397745e-01,-1.432752354961335461e+00,-3.431556906717707078e-01
4.421856717893340311e-03,1.673489204622034821e-01,-1.084874110522054957e-02,-1.910740191462833693e+00,-9.404638319768858779e-01,7.438105494329325662e-01,-8.369790706308352091e-01
-5.920513598486617374e-02,-2.299813974373358938e-01,-3.371253919404711974e-01,5.695772060239526757e-01,-1.077462103136497817e-02,2.328053382609642785e+00,8.277526133888420956e-01
1.031928576514708151e+00,5.931832143643870348e-01,6.565749179992996787e-01,3.799353372403394546e-01,4.282874236071579355e-01,1.187244925171763610e+00,5.644394949849260712e-01
-7.082200991927479761e-01,-9.858582974621175055e-01,-8.106730740991040518e-01,1.060638344831925428e+00,-2.257365129277963400e-02,-1.285551495074920281e-01,5.399759372774126653e-01
2.492971306101597673e+00,-5.298999983931131919e-01,1.071710143632127687e+00,2.955146763669677767e+00,1.905123729063013416e+00,4.723965635626521387e-01,1.728904531881247708e+00
-8.026447272152595347e-02,2.586315910146234298e+00,1.281131578423544193e+00,9.901919083129104848e-01,1.166004981262415585e+00,-1.230471870225590125e+00,2.222090484178737557e-01
2.492411075562019074e-01,-1.119120305626584155e+00,-2.341888608605816602e-01,-3.372187638281252259e-02,-1.627638860278832478e-01,4.740956513843051501e-01,1.078773452673887356e-01
-4.026593354813065573e-01,6.307196745299904483e-01,1.264642273885430157e-01,9.950459373804804164e-01,4.716695800080040191e-01,7.418870895514559916e-01,4.899278509119988634e-01
-1.319280545761504664e+00,-8.865037715887383873e-01,-1.114363124779345959e+00,-1.381538044437868318e-01,-4.448236451545335424e-01,2.939822410358530758e-01,-3.801000607988058028e-02
-7.551976107572998531e-01,8.559166641351499960e-01,-1.003023059631735769e-02,4.339853731323193853e-01,3.682009658255505635e-01,1.295837615950335309e+00,6.793539487190692894e-01
1.099481609890391898e+00,-2.303379077683174625e+00,-7.167620203889067954e-01,-2.221323972460910179e-01,-3.282433379010136765e-01,-1.411216285878271193e-01,-3.574588253760636603e-01
-1.033508147817320477e+00,-6.560961504156772595e-01,-8.688619091954041807e-01,3.287825350019994985e-01,-4.202750333345294242e-01,1.988013774991807536e-01,2.285767238451004990e-01
3.631149658963984672e-01,-1.526293067711704365e+00,-3.464626332655431629e-01,-1.248401274900548641e+00,-7.418377844587831227e-01,-7.890534240367952368e-01,-6.257355479199153692e-01
1.171695166076830219e+00,-9.687229357862829904e-01,1.202668557801535865e-01,-1.094997080169963555e+00,-5.482855845833631836e-01,-5.159561631352916899e-01,-6.959522090017081775e-01
8.383590912126498429e-01,-2.037459957960269019e+00,-5.284161297930968226e-01,-4.789448467567971046e-01,-5.165564598997081092e-01,-7.929976105617139726e-02,-3.656662351613269024e-01
-3.004327211448926671e-01,8.104529076066743221e-01,4.264385080856225585e-01,-1.162453490257935873e-01,6.961424880820402117e-02,1.736554639245737830e+00,3.750142876493217092e-01
-1.265623639216229446e+00,5.976298946205113038e-01,-3.644936193302906191e-01,2.672716757098504425e-01,-1.585964251320821639e-01,6.437024761645147031e-01,2.830733770582845032e-01
5.820601133481105860e-01,-4.335745631828686331e-01,2.195034207354050748e-01,4.077399798488076654e-01,5.462407796604560328e-01,-1.378913788946384278e-01,1.614454843175060772e-01
-3.361574838815009625e-01,7.376277337372936227e-01,3.305388591204825310e-01,1.306152823992444978e-01,-2.108632691617584598e-02,-1.750970715997014926e+00,-1.276045969566824700e-01
-5.657466740316664522e-01,-2.342390595021864030e-01,-4.120475354837683235e-01,-1.915298614893624629e+00,-1.187221983848538942e+00,7.880595575862859858e-01,-8.405792559620317572e-01
1.803708054505450464e+00,7.838007551281382934e-01,1.246836888007225808e+00,3.261550818306995780e-01,7.966744776649372639e-01,1.338941793181183115e-01,3.018717997976377299e-01
2.808088490432907314e-01,1.803979929372319546e+00,9.422713227562607985e-01,2.712401369342410384e-01,6.636503789482611770e-01,-2.681398636515362408e-02,9.827939244470976221e-02
8.889661850043611979e-01,1.279268463428486324e+00,1.068137181517195167e+00,-6.857642740197761322e-01,3.584997195081912613e-02,2.839001371539591756e-01,-3.122132333543817251e-01
-4.451462456560090764e-01,8.608635366511394049e-02,-2.983805648465222560e-01,2.618849121894874177e+00,9.327261893177740681e-01,4.369721876026930740e-01,1.324736423719189427e+00
-7.107906924574760588e-01,-2.821564752076000659e-01,-5.507287613064685283e-01,1.061520259684349377e+00,1.633414949010841277e-01,-9.458072048853567448e-01,3.375012878184613374e-01
-9.333184160385145089e-01,-1.908259203497367551e+00,-1.638499623250843751e+00,-6.808061601103678750e-01,-1.257602892899459368e+00,3.704181405812875805e-01,-2.386798587219041146e-01
1.049010413808900907e-02,-1.465182010513884858e+00,-9.208692327587565396e-01,-4.872442596977853979e-01,-7.675171844693275958e-01,-3.545935862211623268e-01,-2.774735466222788549e-01
9.109025390549411183e-01,3.342963656084428914e-01,6.950010414293152916e-01,7.603135361263719805e-01,7.268546345866302438e-01,-1.378840710364966693e+00,2.189730382983683110e-02
1.159497305086494734e+00,-1.237615882910497067e+00,-1.895933210351543052e-01,-5.326562646592560846e-01,-3.635949121869637701e-01,1.358570856135136840e+00,-4.285816411211638977e-02
2.966910526234455281e-01,4.147037389284002895e-02,1.304244235848795452e-01,-1.149007397101394767e+00,-3.627209807411975184e-01,2.066038110211556145e+00,3.676748180538340349e-02
-1.548646349560281132e+00,-9.355090107140435762e-01,-1.318919994504399895e+00,-1.038573777679408172e+00,-1.227530915063257622e+00,1.390891538909482363e-03,-4.220091247772378429e-01
1.058531090153881804e+00,1.478605207019997349e-02,5.724427218662282435e-01,5.691552618666040168e-03,3.442603487609937618e-01,-1.532276148220703904e+00,-3.191258436221693362e-01
-2.457112488508088888e-01,-1.469327477145980998e+00,-8.986875511256681159e-01,-9.371625952616465804e-01,-7.812897562253935391e-01,3.300671733322889656e-01,-5.769300705543911612e-01
-7.388545900892783402e-01,1.263953263552936246e+00,1.894298895980147390e-01,-2.027151443768549222e-01,1.044060208013218305e-01,9.343618576372449969e-01,2.399548539066120867e-02
-1.518758966881124384e-02,-7.594254908961164396e-01,-2.951539923592008674e-01,8.566195187022106472e-01,3.159862078141287833e-01,-4.066095915200300115e-01,3.373056671852911470e-01
1.894814588060344640e+00,1.220705164763859485e-01,1.041981870292866263e+00,-1.074868916769371685e+00,3.736624471248969903e-02,2.836038943593373496e+00,2.228920895009917080e-01
-9.785125266906782859e-02,1.103936465531227124e-01,-2.221629779608108243e-03,7.187481488579839928e-01,2.647433453919119106e-01,-1.083757077271882974e-01,4.093543385281887548e-01
-2.001715810717938360e-02,4.765115516479344060e-01,2.949270386456304127e-01,9.892306982632204093e-02,2.198649189496181822e-01,7.570426560156223728e-01,4.171946865540034910e-01
-8.477366637392829141e-01,6.432860999458781537e-01,-2.231945533640310175e-01,1.049289015395297620e+00,4.545559784475707299e-01,-7.004374834210971290e-01,3.922050383507751925e-01
-7.134065426831299739e-01,8.611570163341313311e-01,9.999769508950635821e-02,-3.775262491273994048e-01,-8.703772976229808001e-02,2.806653904194828519e-01,-5.966509733231285806e-02
7.209910049959021849e-01,5.282717713520127673e-02,2.195547927704031010e-01,-5.760204627603677380e-02,1.236092520541032247e-02,8.280716007021121650e-01,2.353738044714711597e-01
-8.362354780997026671e-01,5.361675388176238011e-01,-1.141986172350812900e-01,1.274681258216851798e-01,-1.144009566904755776e-01,-4.707838424139620392e-01,-1.418805399866140959e-01
5.481763554109755354e-01,-2.317377361335976715e+00,-9.544376460831917042e-01,8.084746047448091444e-01,-2.129796108787984366e-01,-9.977354644166229747e-01,1.552794851015029398e-01
6.140362604981292050e-01,-1.651222315803076546e+00,-6.648936706602726066e-01,-1.683455393878868112e+00,-1.028287934352708710e+00,1.428200843242925844e+00,-4.007351942200270134e-01
-1.494088840685504183e+00,5.322929554888131687e-01,-6.006017125661132772e-01,6.780843453259243203e-01,4.835279449038110133e-02,8.567687495941617160e-01,6.291531685517393058e-01
-4.601049312498909361e-01,-6.157554287474956700e-01,-4.522657736094313208e-01,3.283160806476714266e-01,-9.282010528024831064e-02,-1.282767908306283955e+00,-2.528400122664599681e-01
-8.594618725084800515e-01,-2.712124489767763880e+00,-1.629618732831307204e+00,-7.369770126656252085e-01,-1.210409557487419407e+00,1.928736315520315492e-01,-4.042110151508337412e-01
6.448429812068205980e-01,2.419307837175358467e-01,4.603034028240586828e-01,-1.668250170677394895e+00,-6.905583129051411362e-01,1.013956623256990097e+00,-6.152809146748257074e-01
9.530134009441729517e-03,1.227104221928360550e+00,5.364724229742766637e-01,-6.727108281151843450e-01,-4.281209787069777117e-02,-7.189653777507442056e-01,-5.733023515602629905e-01
1.183932640367198807e+00,4.252138312853845914e-01,7.773291861225338772e-01,-2.151970161496827849e+00,-6.510553666642587833e-01,2.722265697260744410e+00,-4.758858980764300028e-01
1.734762645888890065e+00,-2.468478893659534906e-02,8.372202319522958902e-01,6.414383071375245882e-01,7.522470033637431719e-01,2.158159643257618054e-01,4.194185387365464424e-01
-5.600521172510829482e-01,-9.251734410275760379e-01,-6.379071769183811691e-01,-4.951194460419905408e-01,-6.430330490723366044e-01,8.566626599254365537e-01,-2.485800353504485083e-01
4.601478855928314293e-01,1.559847939989948529e+00,1.095159134796266143e+00,9.054912893777035121e-01,1.068527919948366600e+00,-1.407915757223600295e+00,9.181723836224491009e-02
1.462213564646828723e-01,-5.303437693326553681e-01,-3.141716347993807612e-01,7.777931558513778709e-01,1.599219143722564462e-01,-4.239530995099783511e-02,1.188687387253873906e-01
-1.233138165659418917e+00,1.907711155486825794e+00,3.320290264874008468e-01,1.107749511790960817e+00,6.198396021431950009e-01,-1.413090565339467863e+00,1.423464294831947030e-01
2.414160904005491493e-01,-8.890017803807231944e-01,-3.067325368437011091e-01,-1.158323110138600676e+00,-9.085518279792814678e-01,-9.631339421352906605e-02,-5.440787527711213878e-01
2.053057820641850384e-01,-8.841747848371375729e-02,-7.002558671060755968e-02,-6.178599134374711532e-01,-4.101236207184469906e-01,3.516026027268422394e-01,-2.796013796915435279e-01
2.142506902018459058e+00,-1.008349315703293975e-01,1.141857159839602565e+00,-1.509726979242956624e+00,-1.446908184028604660e-01,-5.944697394321681871e-01,-9.238878909847386689e-01
-7.793821119701607181e-01,4.717477193063595586e-01,-1.779148942981763903e-01,-7.394882367837889436e-01,-5.702165667003991079e-01,5.393702725672651355e-02,-3.630872744705938016e-01
-2.426584931262912581e-01,1.290946476261255693e+00,6.055982918389513081e-01,-1.057582901972526690e+00,-1.419749480605702607e-01,6.127094630803162079e-02,-6.218678659214794679e-01
4.384483510803168227e-01,-1.147840702665697377e+00,-5.123539735679699669e-01,-8.677417322627060114e-01,-7.538072513273122999e-01,1.389204984524685438e+00,-1.183175753563552313e-01
-1.273392437174006853e-01,-8.911084740204550103e-02,3.181423646108280656e-02,-1.910907152743706483e+00,-1.069714514614205081e+00,1.433626475830986013e+00,-5.844694410089602554e-01
-3.131471134547153534e-01,5.182366252137553531e-01,1.248315815493751119e-01,-4.737064725411450211e-02,1.397454219074240056e-01,-6.199993099647176376e-01,-2.995148390018841922e-01
-8.498518848659077918e-01,1.363498505766264079e+00,2.179208318535465483e-01,-1.015466844927827683e+00,-3.714481967941669627e-01,4.600046369897857756e-01,-3.991584255924763847e-01
1.007154785568036282e+00,-9.233078076834182468e-01,2.436402941739513883e-01,1.661779344200865260e+00,7.864964263853625459e-01,-1.803903406098809198e-02,9.568439153185943624e-01
1.011005177974831692e+00,-1.436736672549444593e-01,3.535083300358233815e-01,8.313495847741300127e-01,6.382295888948726903e-01,-1.075697706513160101e+00,9.644043575283128833e-02
1.779876920651558114e+00,-1.101446289474468765e+00,4.052529772036869149e-01,2.106925520401031759e-01,3.494492302814045659e-01,4.234694696527997043e-02,9.838038687493411150e-02
-1.005630119800203115e+00,3.633371378509931415e-01,-3.119409843548245909e-01,-5.958494954781179409e-01,-5.485119791470287609e-01,-1.229454646227504222e+00,-6.844307332645198638e-01
